Restaurant,Food_Name,Nutrients,Calories
Saladworks,Turkey Melt,"[{'value': 47, 'attr_id': 203}, {'value': 40, 'attr_id': 204}, {'value': 60, 'attr_id': 205}, {'value': 800, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1930, 'attr_id': 307}, {'value': 135, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 14, 'attr_id': 606}]",800
Boston Market,Caesar Side Salad,"[{'value': 9, 'attr_id': 203}, {'value': 24, 'attr_id': 204}, {'value': 16, 'attr_id': 205}, {'value': 310, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 1.44, 'attr_id': 303}, {'value': 870, 'attr_id': 307}, {'value': 6500, 'attr_id': 318}, {'value': 15, 'attr_id': 401}, {'value': 35, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",310
Boston Market,Chicken Caesar Salad,"[{'value': 49, 'attr_id': 203}, {'value': 51, 'attr_id': 204}, {'value': 33, 'attr_id': 205}, {'value': 770, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 520, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 2060, 'attr_id': 307}, {'value': 15500, 'attr_id': 318}, {'value': 36, 'attr_id': 401}, {'value': 170, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",770
Boston Market,Southwest Cobb Salad,"[{'value': 43, 'attr_id': 203}, {'value': 53, 'attr_id': 204}, {'value': 30, 'attr_id': 205}, {'value': 760, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1390, 'attr_id': 307}, {'value': 13000, 'attr_id': 318}, {'value': 48, 'attr_id': 401}, {'value': 155, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 10, 'attr_id': 606}]",760
Boston Market,House Side Salad,"[{'value': 4, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 10, 'attr_id': 205}, {'value': 200, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 104, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 350, 'attr_id': 307}, {'value': 6500, 'attr_id': 318}, {'value': 12, 'attr_id': 401}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",200
Boston Market,Chicken Salad Carver,"[{'value': 38, 'attr_id': 203}, {'value': 51, 'attr_id': 204}, {'value': 63, 'attr_id': 205}, {'value': 870, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1430, 'attr_id': 307}, {'value': 3000, 'attr_id': 318}, {'value': 21, 'attr_id': 401}, {'value': 125, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 10, 'attr_id': 606}]",870
Boston Market,Chicken Salad Carver Half,"[{'value': 19, 'attr_id': 203}, {'value': 26, 'attr_id': 204}, {'value': 32, 'attr_id': 205}, {'value': 430, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 710, 'attr_id': 307}, {'value': 1500, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 60, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",430
Boston Market,Southwest Cobb Side Salad,"[{'value': 5, 'attr_id': 203}, {'value': 23, 'attr_id': 204}, {'value': 11, 'attr_id': 205}, {'value': 270, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 1.44, 'attr_id': 303}, {'value': 530, 'attr_id': 307}, {'value': 5500, 'attr_id': 318}, {'value': 18, 'attr_id': 401}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",270
Maggiano's Little Italy,"Caesar Salad, Entree","[{'value': 20, 'attr_id': 203}, {'value': 72, 'attr_id': 204}, {'value': 23, 'attr_id': 205}, {'value': 810, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 1160, 'attr_id': 307}, {'value': 70, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 14, 'attr_id': 606}]",810
Maggiano's Little Italy,"Caesar Salad, Side","[{'value': 8, 'attr_id': 203}, {'value': 34, 'attr_id': 204}, {'value': 8, 'attr_id': 205}, {'value': 370, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 500, 'attr_id': 307}, {'value': 35, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",370
Maggiano's Little Italy,"Maggiano's Salad, Side","[{'value': 9, 'attr_id': 203}, {'value': 39, 'attr_id': 204}, {'value': 11, 'attr_id': 205}, {'value': 430, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 930, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",430
Maggiano's Little Italy,"Chopped Salad, Combo","[{'value': 16, 'attr_id': 203}, {'value': 81, 'attr_id': 204}, {'value': 29, 'attr_id': 205}, {'value': 880, 'attr_id': 208}, {'value': 16, 'attr_id': 269}, {'value': 11, 'attr_id': 291}, {'value': 1490, 'attr_id': 307}, {'value': 35, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 11, 'attr_id': 606}]",880
Maggiano's Little Italy,"Chopped Salad, Side","[{'value': 9, 'attr_id': 203}, {'value': 43, 'attr_id': 204}, {'value': 15, 'attr_id': 205}, {'value': 480, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 870, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",480
Maggiano's Little Italy,Grilled Salmon Salad,"[{'value': 40, 'attr_id': 203}, {'value': 45, 'attr_id': 204}, {'value': 48, 'attr_id': 205}, {'value': 740, 'attr_id': 208}, {'value': 31, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 1840, 'attr_id': 307}, {'value': 80, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",740
Maggiano's Little Italy,"Spinach Salad, Combo","[{'value': 13, 'attr_id': 203}, {'value': 54, 'attr_id': 204}, {'value': 23, 'attr_id': 205}, {'value': 600, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 1080, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 11, 'attr_id': 606}]",600
Maggiano's Little Italy,"Chopped Salad, Entree","[{'value': 24, 'attr_id': 203}, {'value': 114, 'attr_id': 204}, {'value': 39, 'attr_id': 205}, {'value': 1250, 'attr_id': 208}, {'value': 23, 'attr_id': 269}, {'value': 12, 'attr_id': 291}, {'value': 2290, 'attr_id': 307}, {'value': 60, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 18, 'attr_id': 606}]",1250
Maggiano's Little Italy,"Maggiano's Salad, Entree","[{'value': 24, 'attr_id': 203}, {'value': 83, 'attr_id': 204}, {'value': 25, 'attr_id': 205}, {'value': 940, 'attr_id': 208}, {'value': 16, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 2170, 'attr_id': 307}, {'value': 75, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 17, 'attr_id': 606}]",940
Maggiano's Little Italy,"Caesar Salad, Combo","[{'value': 14, 'attr_id': 203}, {'value': 53, 'attr_id': 204}, {'value': 16, 'attr_id': 205}, {'value': 590, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 830, 'attr_id': 307}, {'value': 50, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 10, 'attr_id': 606}]",590
Maggiano's Little Italy,"Maggiano's Salad, Combo","[{'value': 15, 'attr_id': 203}, {'value': 59, 'attr_id': 204}, {'value': 19, 'attr_id': 205}, {'value': 660, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 1460, 'attr_id': 307}, {'value': 45, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 11, 'attr_id': 606}]",660
Maggiano's Little Italy,"Spinach Salad, Side","[{'value': 8, 'attr_id': 203}, {'value': 36, 'attr_id': 204}, {'value': 14, 'attr_id': 205}, {'value': 400, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 680, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",400
Maggiano's Little Italy,"Spinach Salad, Entree","[{'value': 18, 'attr_id': 203}, {'value': 73, 'attr_id': 204}, {'value': 34, 'attr_id': 205}, {'value': 820, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 10, 'attr_id': 291}, {'value': 1520, 'attr_id': 307}, {'value': 40, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 14, 'attr_id': 606}]",820
Maggiano's Little Italy,"Chopped Salad, Small Pan","[{'value': 71, 'attr_id': 203}, {'value': 343, 'attr_id': 204}, {'value': 117, 'attr_id': 205}, {'value': 3760, 'attr_id': 208}, {'value': 69, 'attr_id': 269}, {'value': 37, 'attr_id': 291}, {'value': 6880, 'attr_id': 307}, {'value': 185, 'attr_id': 601}, {'value': 5, 'attr_id': 605}, {'value': 55, 'attr_id': 606}]",3760
Maggiano's Little Italy,"Caesar Salad, Large Pan","[{'value': 128, 'attr_id': 203}, {'value': 549, 'attr_id': 204}, {'value': 143, 'attr_id': 205}, {'value': 5910, 'attr_id': 208}, {'value': 37, 'attr_id': 269}, {'value': 43, 'attr_id': 291}, {'value': 7810, 'attr_id': 307}, {'value': 515, 'attr_id': 601}, {'value': 9, 'attr_id': 605}, {'value': 95, 'attr_id': 606}]",5910
Maggiano's Little Italy,Grilled Chicken Caprese Salad,"[{'value': 41, 'attr_id': 203}, {'value': 60, 'attr_id': 204}, {'value': 31, 'attr_id': 205}, {'value': 810, 'attr_id': 208}, {'value': 16, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 1400, 'attr_id': 307}, {'value': 130, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",810
Maggiano's Little Italy,"Italian Tossed Salad, Combo","[{'value': 8, 'attr_id': 203}, {'value': 42, 'attr_id': 204}, {'value': 20, 'attr_id': 205}, {'value': 480, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 1210, 'attr_id': 307}, {'value': 10, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",480
Maggiano's Little Italy,"Italian Tossed Salad, Entree","[{'value': 11, 'attr_id': 203}, {'value': 62, 'attr_id': 204}, {'value': 29, 'attr_id': 205}, {'value': 700, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 1760, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",700
Maggiano's Little Italy,"Maggiano's Salad, Large Pan","[{'value': 144, 'attr_id': 203}, {'value': 622, 'attr_id': 204}, {'value': 174, 'attr_id': 205}, {'value': 6800, 'attr_id': 208}, {'value': 117, 'attr_id': 269}, {'value': 36, 'attr_id': 291}, {'value': 14780, 'attr_id': 307}, {'value': 440, 'attr_id': 601}, {'value': 11, 'attr_id': 605}, {'value': 111, 'attr_id': 606}]",6800
Maggiano's Little Italy,"Spinach Salad, Small Pan","[{'value': 73, 'attr_id': 203}, {'value': 291, 'attr_id': 204}, {'value': 120, 'attr_id': 205}, {'value': 3240, 'attr_id': 208}, {'value': 46, 'attr_id': 269}, {'value': 30, 'attr_id': 291}, {'value': 6220, 'attr_id': 307}, {'value': 190, 'attr_id': 601}, {'value': 3, 'attr_id': 605}, {'value': 63, 'attr_id': 606}]",3240
Teriyaki Madness,Large Salad,"[{'value': 4, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 8, 'attr_id': 205}, {'value': 40, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 1.44, 'attr_id': 303}, {'value': 0, 'attr_id': 307}, {'value': 1500, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",40
Teriyaki Madness,Small Salad,"[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 10, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 26, 'attr_id': 301}, {'value': 0.36, 'attr_id': 303}, {'value': 0, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 2.4, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",10
Teriyaki Madness,Salad Dressing,"[{'value': 0, 'attr_id': 203}, {'value': 5, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 70, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 120, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2, 'attr_id': 606}]",70
Teriyaki Madness,Side Mac Salad,"[{'value': 8, 'attr_id': 203}, {'value': 50, 'attr_id': 204}, {'value': 50, 'attr_id': 205}, {'value': 720, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 1320, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 2.4, 'attr_id': 401}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",720
Teriyaki Madness,Large Salad with Chicken,"[{'value': 40, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 8, 'attr_id': 205}, {'value': 250, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 1.44, 'attr_id': 303}, {'value': 85, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 95, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",250
Teriyaki Madness,Small Mac Salad with Plates,"[{'value': 4, 'attr_id': 203}, {'value': 25, 'attr_id': 204}, {'value': 25, 'attr_id': 205}, {'value': 360, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 26, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 660, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",360
Kona Grill,Seaweed Salad,"[{'value': 2, 'attr_id': 203}, {'value': 6, 'attr_id': 204}, {'value': 14, 'attr_id': 205}, {'value': 100, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 1130, 'attr_id': 307}, {'value': 0, 'attr_id': 601}]",100
Kona Grill,Me Chong Salad,"[{'value': 30, 'attr_id': 203}, {'value': 57, 'attr_id': 204}, {'value': 45, 'attr_id': 205}, {'value': 790, 'attr_id': 208}, {'value': 32, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 1560, 'attr_id': 307}, {'value': 90, 'attr_id': 601}]",790
Kona Grill,Oriental Salad Side,"[{'value': 3, 'attr_id': 203}, {'value': 20, 'attr_id': 204}, {'value': 21, 'attr_id': 205}, {'value': 270, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 180, 'attr_id': 307}, {'value': 20, 'attr_id': 601}]",270
Kona Grill,Original Poke - Salad,"[{'value': 30, 'attr_id': 203}, {'value': 23, 'attr_id': 204}, {'value': 25, 'attr_id': 205}, {'value': 420, 'attr_id': 208}, {'value': 17, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 1100, 'attr_id': 307}, {'value': 55, 'attr_id': 601}]",420
Kona Grill,Oriental Salad Large,"[{'value': 6, 'attr_id': 203}, {'value': 40, 'attr_id': 204}, {'value': 42, 'attr_id': 205}, {'value': 530, 'attr_id': 208}, {'value': 28, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 370, 'attr_id': 307}, {'value': 40, 'attr_id': 601}]",530
Kona Grill,Kona Chopped Salad,"[{'value': 58, 'attr_id': 203}, {'value': 88, 'attr_id': 204}, {'value': 29, 'attr_id': 205}, {'value': 1140, 'attr_id': 208}, {'value': 15, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 2350, 'attr_id': 307}, {'value': 485, 'attr_id': 601}]",1140
Kona Grill,House Salad Side,"[{'value': 8, 'attr_id': 203}, {'value': 21, 'attr_id': 204}, {'value': 10, 'attr_id': 205}, {'value': 260, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 640, 'attr_id': 307}, {'value': 30, 'attr_id': 601}]",260
Kona Grill,Grilled Salmon & Herb Salad,"[{'value': 46, 'attr_id': 203}, {'value': 72, 'attr_id': 204}, {'value': 20, 'attr_id': 205}, {'value': 910, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 2070, 'attr_id': 307}, {'value': 155, 'attr_id': 601}]",910
Kona Grill,Kids Side- House Salad,"[{'value': 2, 'attr_id': 203}, {'value': 9, 'attr_id': 204}, {'value': 6, 'attr_id': 205}, {'value': 110, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 210, 'attr_id': 307}, {'value': 15, 'attr_id': 601}]",110
Sarku Japan,Seaweed Salad,"[{'value': 1, 'attr_id': 203}, {'value': 2, 'attr_id': 204}, {'value': 13, 'attr_id': 205}, {'value': 70, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 1060, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0.5, 'attr_id': 606}]",70
Sarku Japan,Garden Salad,"[{'value': 2, 'attr_id': 203}, {'value': 15, 'attr_id': 204}, {'value': 17, 'attr_id': 205}, {'value': 210, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 125, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2, 'attr_id': 606}]",210
Frullati Cafe & Bakery,Pasta Salad,"[{'value': 9, 'attr_id': 203}, {'value': 17, 'attr_id': 204}, {'value': 36, 'attr_id': 205}, {'value': 340, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.44, 'attr_id': 303}, {'value': 320, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3.5, 'attr_id': 606}]",340
Frullati Cafe & Bakery,Sampler Salad,"[{'value': 20, 'attr_id': 203}, {'value': 30, 'attr_id': 204}, {'value': 57, 'attr_id': 205}, {'value': 570, 'attr_id': 208}, {'value': 18, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 710, 'attr_id': 307}, {'value': 6000, 'attr_id': 318}, {'value': 66, 'attr_id': 401}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",570
Frullati Cafe & Bakery,Classic Caesar Salad,"[{'value': 13, 'attr_id': 203}, {'value': 10, 'attr_id': 204}, {'value': 17, 'attr_id': 205}, {'value': 200, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 455, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 520, 'attr_id': 307}, {'value': 10000, 'attr_id': 318}, {'value': 42, 'attr_id': 401}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",200
Frullati Cafe & Bakery,Chicken Caesar Salad,"[{'value': 34, 'attr_id': 203}, {'value': 10, 'attr_id': 204}, {'value': 18, 'attr_id': 205}, {'value': 300, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 520, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 1040, 'attr_id': 307}, {'value': 10000, 'attr_id': 318}, {'value': 42, 'attr_id': 401}, {'value': 75, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",300
Frullati Cafe & Bakery,Chicken Pecan Salad,"[{'value': 12, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 11, 'attr_id': 205}, {'value': 190, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 400, 'attr_id': 307}, {'value': 8000, 'attr_id': 318}, {'value': 54, 'attr_id': 401}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",190
Frullati Cafe & Bakery,Tuna Pecan Salad,"[{'value': 10, 'attr_id': 203}, {'value': 13, 'attr_id': 204}, {'value': 12, 'attr_id': 205}, {'value': 200, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 390, 'attr_id': 307}, {'value': 8000, 'attr_id': 318}, {'value': 54, 'attr_id': 401}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2, 'attr_id': 606}]",200
Frullati Cafe & Bakery,Asian Chicken Salad,"[{'value': 26, 'attr_id': 203}, {'value': 10, 'attr_id': 204}, {'value': 34, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 620, 'attr_id': 307}, {'value': 13000, 'attr_id': 318}, {'value': 48, 'attr_id': 401}, {'value': 50, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2, 'attr_id': 606}]",320
Frullati Cafe & Bakery,"Tuna Pecan Salad, 3 oz","[{'value': 8, 'attr_id': 203}, {'value': 13, 'attr_id': 204}, {'value': 4, 'attr_id': 205}, {'value': 170, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 26, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 350, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2, 'attr_id': 606}]",170
Frullati Cafe & Bakery,"Chicken Pecan Salad, 3 oz","[{'value': 10, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 4, 'attr_id': 205}, {'value': 150, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 26, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 360, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",150
Frullati Cafe & Bakery,"Chicken Pecan Salad Sandwich, Croissant","[{'value': 27, 'attr_id': 203}, {'value': 37, 'attr_id': 204}, {'value': 48, 'attr_id': 205}, {'value': 630, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 960, 'attr_id': 307}, {'value': 4000, 'attr_id': 318}, {'value': 18, 'attr_id': 401}, {'value': 90, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 18, 'attr_id': 606}]",630
Frullati Cafe & Bakery,"Tuna Pecan Salad Sandwich, Croissant","[{'value': 25, 'attr_id': 203}, {'value': 39, 'attr_id': 204}, {'value': 48, 'attr_id': 205}, {'value': 640, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 950, 'attr_id': 307}, {'value': 4000, 'attr_id': 318}, {'value': 21, 'attr_id': 401}, {'value': 85, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 19, 'attr_id': 606}]",640
Frullati Cafe & Bakery,"Chicken Pecan Salad Sandwich, Wheat Roll","[{'value': 27, 'attr_id': 203}, {'value': 23, 'attr_id': 204}, {'value': 49, 'attr_id': 205}, {'value': 470, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 455, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 810, 'attr_id': 307}, {'value': 4000, 'attr_id': 318}, {'value': 24, 'attr_id': 401}, {'value': 50, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",470
Frullati Cafe & Bakery,"Chicken Pecan Salad Sandwich, White Roll","[{'value': 27, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 52, 'attr_id': 205}, {'value': 500, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 14.4, 'attr_id': 303}, {'value': 810, 'attr_id': 307}, {'value': 4000, 'attr_id': 318}, {'value': 18, 'attr_id': 401}, {'value': 50, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",500
