,Restaurant,Food_Name,Nutrients,Calories
50,Wendy's,Artisan Egg Sandwich with Sausage,"[{'value': 21, 'attr_id': 203}, {'value': 33, 'attr_id': 204}, {'value': 27, 'attr_id': 205}, {'value': 480, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 980, 'attr_id': 307}, {'value': 275, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",480
51,Wendy's,Artisan Egg Sandwich with Bacon,"[{'value': 18, 'attr_id': 203}, {'value': 17, 'attr_id': 204}, {'value': 25, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 750, 'attr_id': 307}, {'value': 245, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",320
52,Hooters,Club Sandwich,"[{'value': 50, 'attr_id': 203}, {'value': 77, 'attr_id': 204}, {'value': 119, 'attr_id': 205}, {'value': 1380, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 10, 'attr_id': 291}, {'value': 2630, 'attr_id': 307}, {'value': 145, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 22, 'attr_id': 606}]",1380
53,Hooters,Strip Cheese Sandwich,"[{'value': 52, 'attr_id': 203}, {'value': 71, 'attr_id': 204}, {'value': 144, 'attr_id': 205}, {'value': 1420, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 11, 'attr_id': 291}, {'value': 2030, 'attr_id': 307}, {'value': 135, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 25, 'attr_id': 606}]",1420
54,Hooters,BBQ Pork Sandwich,"[{'value': 48, 'attr_id': 203}, {'value': 77, 'attr_id': 204}, {'value': 139, 'attr_id': 205}, {'value': 1450, 'attr_id': 208}, {'value': 23, 'attr_id': 269}, {'value': 11, 'attr_id': 291}, {'value': 2940, 'attr_id': 307}, {'value': 160, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 23, 'attr_id': 606}]",1450
55,Hooters,Grilled Chicken Sandwich,"[{'value': 53, 'attr_id': 203}, {'value': 50, 'attr_id': 204}, {'value': 108, 'attr_id': 205}, {'value': 1090, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 9, 'attr_id': 291}, {'value': 3650, 'attr_id': 307}, {'value': 125, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 14, 'attr_id': 606}]",1090
56,Hooters,Buffalo Chicken Sandwich,"[{'value': 48, 'attr_id': 203}, {'value': 53, 'attr_id': 204}, {'value': 132, 'attr_id': 205}, {'value': 1200, 'attr_id': 208}, {'value': 9, 'attr_id': 269}, {'value': 11, 'attr_id': 291}, {'value': 1790, 'attr_id': 307}, {'value': 140, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 15, 'attr_id': 606}]",1200
57,Hooters,Blackened Mahi Sandwich,"[{'value': 45, 'attr_id': 203}, {'value': 68, 'attr_id': 204}, {'value': 122, 'attr_id': 205}, {'value': 1280, 'attr_id': 208}, {'value': 16, 'attr_id': 269}, {'value': 11, 'attr_id': 291}, {'value': 2250, 'attr_id': 307}, {'value': 175, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 21, 'attr_id': 606}]",1280
58,Hooters,Grilled Cheese Sandwich,"[{'value': 29, 'attr_id': 203}, {'value': 57, 'attr_id': 204}, {'value': 113, 'attr_id': 205}, {'value': 1080, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 9, 'attr_id': 291}, {'value': 2130, 'attr_id': 307}, {'value': 85, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 23, 'attr_id': 606}]",1080
59,Hooters,Smothered Chicken Sandwich,"[{'value': 68, 'attr_id': 203}, {'value': 65, 'attr_id': 204}, {'value': 110, 'attr_id': 205}, {'value': 1300, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 10, 'attr_id': 291}, {'value': 4130, 'attr_id': 307}, {'value': 170, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 23, 'attr_id': 606}]",1300
60,Hooters,Grilled Big Fish Sandwich,"[{'value': 52, 'attr_id': 203}, {'value': 5, 'attr_id': 204}, {'value': 46, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 2020, 'attr_id': 307}, {'value': 200, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",440
