,Restaurant,Food_Name,Nutrients,Calories
35,Pizza Hut,Loaded Baked Potato Soup with Crackers (Bowl),"[{'value': 21, 'attr_id': 203}, {'value': 40, 'attr_id': 204}, {'value': 41, 'attr_id': 205}, {'value': 600, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1810, 'attr_id': 307}, {'value': 95, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 19, 'attr_id': 606}]",600
36,LongHorn Steakhouse,"French Onion Soup, Cup","[{'value': 10, 'attr_id': 203}, {'value': 13, 'attr_id': 204}, {'value': 11, 'attr_id': 205}, {'value': 200, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 1110, 'attr_id': 307}, {'value': 35, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",200
37,LongHorn Steakhouse,"French Onion Soup, Bowl","[{'value': 28, 'attr_id': 203}, {'value': 32, 'attr_id': 204}, {'value': 15, 'attr_id': 205}, {'value': 460, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 1810, 'attr_id': 307}, {'value': 95, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 16, 'attr_id': 606}]",460
38,LongHorn Steakhouse,"Loaded Potato Soup, Bowl","[{'value': 15, 'attr_id': 203}, {'value': 27, 'attr_id': 204}, {'value': 21, 'attr_id': 205}, {'value': 380, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 970, 'attr_id': 307}, {'value': 65, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",380
39,LongHorn Steakhouse,"Loaded Potato Soup, Cup","[{'value': 10, 'attr_id': 203}, {'value': 19, 'attr_id': 204}, {'value': 16, 'attr_id': 205}, {'value': 270, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 670, 'attr_id': 307}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",270
40,LongHorn Steakhouse,"Lunch Combination, French Onion Soup","[{'value': 28, 'attr_id': 203}, {'value': 32, 'attr_id': 204}, {'value': 15, 'attr_id': 205}, {'value': 460, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 1810, 'attr_id': 307}, {'value': 95, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 16, 'attr_id': 606}]",460
41,LongHorn Steakhouse,"Lunch Combination, Loaded Potato Soup","[{'value': 15, 'attr_id': 203}, {'value': 27, 'attr_id': 204}, {'value': 21, 'attr_id': 205}, {'value': 380, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 970, 'attr_id': 307}, {'value': 65, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",380
42,Chili's,"Southwest Chicken Soup, Bowl","[{'value': 10, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 26, 'attr_id': 205}, {'value': 240, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1650, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 2, 'attr_id': 606}]",240
43,Chili's,"Southwest Chicken Soup, Cup","[{'value': 5, 'attr_id': 203}, {'value': 5, 'attr_id': 204}, {'value': 13, 'attr_id': 205}, {'value': 120, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 830, 'attr_id': 307}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",120
44,Chili's,"Chicken Enchilada Soup, Bowl","[{'value': 22, 'attr_id': 203}, {'value': 28, 'attr_id': 204}, {'value': 25, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1660, 'attr_id': 307}, {'value': 75, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 10, 'attr_id': 606}]",440
