,Restaurant,Food_Name,Nutrients,Calories
20,Starbucks,Orange Mango Smoothie Coconut Milk,"[{'value': 14, 'attr_id': 203}, {'value': 1.5, 'attr_id': 204}, {'value': 53, 'attr_id': 205}, {'value': 260, 'attr_id': 208}, {'value': 36, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 104, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 120, 'attr_id': 307}, {'value': 1750, 'attr_id': 318}, {'value': 48, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",260
21,Starbucks,Chocolate Smoothie with Coconut Milk,"[{'value': 15, 'attr_id': 203}, {'value': 5, 'attr_id': 204}, {'value': 51, 'attr_id': 205}, {'value': 290, 'attr_id': 208}, {'value': 32, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 150, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",290
22,Starbucks,Orange Mango Smoothie 2% Milk,"[{'value': 16, 'attr_id': 203}, {'value': 1.5, 'attr_id': 204}, {'value': 53, 'attr_id': 205}, {'value': 270, 'attr_id': 208}, {'value': 37, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 125, 'attr_id': 307}, {'value': 1750, 'attr_id': 318}, {'value': 48, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0.5, 'attr_id': 606}]",270
23,Starbucks,Orange Mango Smoothie Soy Milk,"[{'value': 15, 'attr_id': 203}, {'value': 1.5, 'attr_id': 204}, {'value': 54, 'attr_id': 205}, {'value': 270, 'attr_id': 208}, {'value': 37, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 120, 'attr_id': 307}, {'value': 1750, 'attr_id': 318}, {'value': 48, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",270
24,Starbucks,Strawberry Smoothie with Soy Milk,"[{'value': 15, 'attr_id': 203}, {'value': 1.5, 'attr_id': 204}, {'value': 60, 'attr_id': 205}, {'value': 300, 'attr_id': 208}, {'value': 42, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 125, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 21, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",300
25,Starbucks,Chocolate Smoothie with Nonfat Milk,"[{'value': 20, 'attr_id': 203}, {'value': 2.5, 'attr_id': 204}, {'value': 53, 'attr_id': 205}, {'value': 300, 'attr_id': 208}, {'value': 34, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 160, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",300
26,Starbucks,Orange Mango Smoothie Whole Milk,"[{'value': 16, 'attr_id': 203}, {'value': 2.5, 'attr_id': 204}, {'value': 53, 'attr_id': 205}, {'value': 280, 'attr_id': 208}, {'value': 37, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 120, 'attr_id': 307}, {'value': 1750, 'attr_id': 318}, {'value': 48, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",280
27,Starbucks,Strawberry Smoothie with 2% Milk,"[{'value': 16, 'attr_id': 203}, {'value': 2, 'attr_id': 204}, {'value': 60, 'attr_id': 205}, {'value': 300, 'attr_id': 208}, {'value': 41, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.44, 'attr_id': 303}, {'value': 130, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 21, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",300
28,Starbucks,Strawberry Smoothie with Whole Milk,"[{'value': 15, 'attr_id': 203}, {'value': 2.5, 'attr_id': 204}, {'value': 60, 'attr_id': 205}, {'value': 300, 'attr_id': 208}, {'value': 41, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 125, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 21, 'attr_id': 401}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",300
29,Starbucks,Chocolate Smoothie with Almond Milk,"[{'value': 16, 'attr_id': 203}, {'value': 4.5, 'attr_id': 204}, {'value': 49, 'attr_id': 205}, {'value': 280, 'attr_id': 208}, {'value': 29, 'attr_id': 269}, {'value': 9, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 160, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",280
