Restaurant,Food_Name,Nutrients,Calories
Jack in the Box,Jack's Deals Chicken Sandwich,"[{'value': 25, 'attr_id': 203}, {'value': 37, 'attr_id': 204}, {'value': 30, 'attr_id': 205}, {'value': 540, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 700, 'attr_id': 307}, {'value': 70, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",540
Jack in the Box,Bacon & Egg Chicken Sandwich,"[{'value': 37, 'attr_id': 203}, {'value': 39, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 650, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1630, 'attr_id': 307}, {'value': 300, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 11, 'attr_id': 606}]",650
Jack in the Box,Kids Grilled Cheese Sandwich,"[{'value': 11, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 34, 'attr_id': 205}, {'value': 330, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 800, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",330
Jack in the Box,Jack's Deals Grilled Cheese Sandwich,"[{'value': 11, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 34, 'attr_id': 205}, {'value': 330, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 800, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",330
Jack in the Box,Jack's Deals Chicken Sandwich with Bacon,"[{'value': 25, 'attr_id': 203}, {'value': 37, 'attr_id': 204}, {'value': 30, 'attr_id': 205}, {'value': 540, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 700, 'attr_id': 307}, {'value': 70, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",540
Jack in the Box,Meat Lovers Breakfast Burrito with Salsa,"[{'value': 39, 'attr_id': 203}, {'value': 50, 'attr_id': 204}, {'value': 50, 'attr_id': 205}, {'value': 790, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1710, 'attr_id': 307}, {'value': 410, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 21, 'attr_id': 606}]",790
Jack in the Box,Grande Sausage Breakfast Burrito without Salsa,"[{'value': 35, 'attr_id': 203}, {'value': 70, 'attr_id': 204}, {'value': 67, 'attr_id': 205}, {'value': 1040, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 2010, 'attr_id': 307}, {'value': 390, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 20, 'attr_id': 606}]",1040
Jack in the Box,Meat Lovers Breakfast Burrito without Salsa,"[{'value': 39, 'attr_id': 203}, {'value': 50, 'attr_id': 204}, {'value': 48, 'attr_id': 205}, {'value': 780, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1590, 'attr_id': 307}, {'value': 410, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 21, 'attr_id': 606}]",780
Jack in the Box,Grande Sausage Breakfast Burrito with Salsa,"[{'value': 36, 'attr_id': 203}, {'value': 70, 'attr_id': 204}, {'value': 68, 'attr_id': 205}, {'value': 1040, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 2130, 'attr_id': 307}, {'value': 390, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 20, 'attr_id': 606}]",1040
Sonic,Jr. Burger,"[{'value': 15, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 32, 'attr_id': 205}, {'value': 330, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 610, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 35, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",330
Sonic,Jr. Deluxe Burger,"[{'value': 15, 'attr_id': 203}, {'value': 21, 'attr_id': 204}, {'value': 32, 'attr_id': 205}, {'value': 380, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 540, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 2.4, 'attr_id': 401}, {'value': 35, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",380
Sonic,Kids Jr. Burger,"[{'value': 15, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 32, 'attr_id': 205}, {'value': 330, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 610, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 35, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",330
Sonic,Sonic Burger with Mayo,"[{'value': 27, 'attr_id': 203}, {'value': 34, 'attr_id': 204}, {'value': 53, 'attr_id': 205}, {'value': 620, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 850, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 70, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",620
Sonic,Sonic Burger with Mustard,"[{'value': 27, 'attr_id': 203}, {'value': 23, 'attr_id': 204}, {'value': 53, 'attr_id': 205}, {'value': 520, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 860, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 4.8, 'attr_id': 401}, {'value': 65, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",520
Sonic,Veggie Burger with Mustard,"[{'value': 14, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 69, 'attr_id': 205}, {'value': 430, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1760, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 4.8, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2.5, 'attr_id': 606}]",430
Sonic,Veggie Burger with Ketchup,"[{'value': 14, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 73, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1800, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2.5, 'attr_id': 606}]",440
Sonic,Veggie Burger with Mayo,"[{'value': 14, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 69, 'attr_id': 205}, {'value': 530, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1750, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",530
Sonic,Sonic Burger with Ketchup,"[{'value': 27, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 57, 'attr_id': 205}, {'value': 540, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 910, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 65, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",540
Sonic,"Veggie Burger with Mustard, Ketchup & Mayo","[{'value': 14, 'attr_id': 203}, {'value': 23, 'attr_id': 204}, {'value': 73, 'attr_id': 205}, {'value': 550, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 1960, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",550
Sonic,"Sonic Burger with Mustard, Ketchup & Mayo","[{'value': 27, 'attr_id': 203}, {'value': 34, 'attr_id': 204}, {'value': 57, 'attr_id': 205}, {'value': 640, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 1070, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 70, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",640
Sonic,Fish Sandwich,"[{'value': 19, 'attr_id': 203}, {'value': 27, 'attr_id': 204}, {'value': 60, 'attr_id': 205}, {'value': 560, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 1270, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 35, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",560
Sonic,BLT Toaster Sandwich,"[{'value': 19, 'attr_id': 203}, {'value': 32, 'attr_id': 204}, {'value': 53, 'attr_id': 205}, {'value': 580, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 1080, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 40, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",580
Sonic,Philly Cheesesteak Sandwich,"[{'value': 46, 'attr_id': 203}, {'value': 39, 'attr_id': 204}, {'value': 53, 'attr_id': 205}, {'value': 750, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 7.2, 'attr_id': 303}, {'value': 1710, 'attr_id': 307}, {'value': 500, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 125, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 16, 'attr_id': 606}]",750
Sonic,Grilled Cheese Sandwich,"[{'value': 14, 'attr_id': 203}, {'value': 19, 'attr_id': 204}, {'value': 51, 'attr_id': 205}, {'value': 430, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 455, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 1090, 'attr_id': 307}, {'value': 500, 'attr_id': 318}, {'value': 2.4, 'attr_id': 401}, {'value': 35, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",430
Sonic,Pork Tenderloin Sandwich,"[{'value': 20, 'attr_id': 203}, {'value': 35, 'attr_id': 204}, {'value': 73, 'attr_id': 205}, {'value': 710, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 1110, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",710
Sonic,Seafood & Crab Sandwich,"[{'value': 14, 'attr_id': 203}, {'value': 21, 'attr_id': 204}, {'value': 67, 'attr_id': 205}, {'value': 520, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 1140, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 3.6, 'attr_id': 401}, {'value': 35, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3.5, 'attr_id': 606}]",520
Sonic,Crispy Tender Sandwich,"[{'value': 20, 'attr_id': 203}, {'value': 24, 'attr_id': 204}, {'value': 41, 'attr_id': 205}, {'value': 460, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 870, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",460
Sonic,Chicken Club Toaster Sandwich,"[{'value': 32, 'attr_id': 203}, {'value': 43, 'attr_id': 204}, {'value': 63, 'attr_id': 205}, {'value': 770, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 1590, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 80, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 11, 'attr_id': 606}]",770
Sonic,Classic Grilled Chicken Sandwich,"[{'value': 31, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 42, 'attr_id': 205}, {'value': 490, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 1370, 'attr_id': 307}, {'value': 2000, 'attr_id': 318}, {'value': 12, 'attr_id': 401}, {'value': 75, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",490
Sonic,Biscuit Sandwich with Sausage,"[{'value': 26, 'attr_id': 203}, {'value': 53, 'attr_id': 204}, {'value': 34, 'attr_id': 205}, {'value': 720, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 2000, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 340, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 23, 'attr_id': 606}]",720
Sonic,Classic Crispy Chicken Sandwich,"[{'value': 22, 'attr_id': 203}, {'value': 31, 'attr_id': 204}, {'value': 51, 'attr_id': 205}, {'value': 570, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 104, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 900, 'attr_id': 307}, {'value': 2250, 'attr_id': 318}, {'value': 4.8, 'attr_id': 401}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",570
Sonic,Kids Grilled Cheese Sandwich,"[{'value': 14, 'attr_id': 203}, {'value': 19, 'attr_id': 204}, {'value': 51, 'attr_id': 205}, {'value': 430, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 455, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 1090, 'attr_id': 307}, {'value': 500, 'attr_id': 318}, {'value': 2.4, 'attr_id': 401}, {'value': 35, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",430
Sonic,Bacon Cheeseburger Toaster Sandwich,"[{'value': 37, 'attr_id': 203}, {'value': 38, 'attr_id': 204}, {'value': 68, 'attr_id': 205}, {'value': 760, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 6.3, 'attr_id': 303}, {'value': 1670, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 100, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",760
Sonic,Country Fried Steak Sandwich,"[{'value': 16, 'attr_id': 203}, {'value': 35, 'attr_id': 204}, {'value': 80, 'attr_id': 205}, {'value': 700, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 1410, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 4.8, 'attr_id': 401}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",700
Sonic,Biscuit Sandwich with Bacon,"[{'value': 26, 'attr_id': 203}, {'value': 41, 'attr_id': 204}, {'value': 34, 'attr_id': 205}, {'value': 610, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 2080, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 330, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 19, 'attr_id': 606}]",610
Sonic,Biscuit Sandwich with Ham,"[{'value': 26, 'attr_id': 203}, {'value': 33, 'attr_id': 204}, {'value': 36, 'attr_id': 205}, {'value': 540, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 2320, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 330, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 16, 'attr_id': 606}]",540
Sonic,Bagel Breakfast Sandwich with Sausage,"[{'value': 33, 'attr_id': 203}, {'value': 41, 'attr_id': 204}, {'value': 68, 'attr_id': 205}, {'value': 770, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 6.3, 'attr_id': 303}, {'value': 1750, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 340, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 14, 'attr_id': 606}]",770
Sonic,Country Fried Steak Toaster Sandwich,"[{'value': 15, 'attr_id': 203}, {'value': 35, 'attr_id': 204}, {'value': 80, 'attr_id': 205}, {'value': 700, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 1390, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",700
Sonic,Bagel Breakfast Sandwich with Ham,"[{'value': 33, 'attr_id': 203}, {'value': 21, 'attr_id': 204}, {'value': 70, 'attr_id': 205}, {'value': 590, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 2070, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 330, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",590
Sonic,Brioche Breakfast Sandwich with Ham,"[{'value': 28, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 43, 'attr_id': 205}, {'value': 480, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 1780, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 330, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",480
Sonic,Supersonic Breakfast Burrito,"[{'value': 24, 'attr_id': 203}, {'value': 35, 'attr_id': 204}, {'value': 49, 'attr_id': 205}, {'value': 610, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 455, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1800, 'attr_id': 307}, {'value': 1000, 'attr_id': 318}, {'value': 3.6, 'attr_id': 401}, {'value': 325, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 14, 'attr_id': 606}]",610
Sonic,Jr. Breakfast Burrito,"[{'value': 12, 'attr_id': 203}, {'value': 17, 'attr_id': 204}, {'value': 22, 'attr_id': 205}, {'value': 290, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 820, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 145, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",290
Sonic,Breakfast Burrito with Ham,"[{'value': 27, 'attr_id': 203}, {'value': 20, 'attr_id': 204}, {'value': 38, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 1920, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 330, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",440
Sonic,Breakfast Burrito with Sausage,"[{'value': 23, 'attr_id': 203}, {'value': 30, 'attr_id': 204}, {'value': 35, 'attr_id': 205}, {'value': 500, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 1430, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 325, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",500
Sonic,Breakfast Burrito with Bacon,"[{'value': 25, 'attr_id': 203}, {'value': 25, 'attr_id': 204}, {'value': 35, 'attr_id': 205}, {'value': 470, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 1540, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 320, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 11, 'attr_id': 606}]",470
Sonic,Ultimate Meat & Cheese Breakfast Burrito,"[{'value': 30, 'attr_id': 203}, {'value': 58, 'attr_id': 204}, {'value': 47, 'attr_id': 205}, {'value': 840, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 2020, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 360, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 19, 'attr_id': 606}]",840
McDonald's,Hamburger,"[{'value': 13, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 31, 'attr_id': 205}, {'value': 250, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 26, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 480, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",250
McDonald's,Happy Meal Hamburger,"[{'value': 13, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 31, 'attr_id': 205}, {'value': 250, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 26, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 480, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",250
McDonald's,Hamburger (New York),"[{'value': 13, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 31, 'attr_id': 205}, {'value': 250, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 470, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",250
McDonald's,Homestyle Burger,"[{'value': 26, 'attr_id': 203}, {'value': 21, 'attr_id': 204}, {'value': 36, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 630, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 4.8, 'attr_id': 401}, {'value': 75, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",440
McDonald's,BBQ Ranch Burger,"[{'value': 16, 'attr_id': 203}, {'value': 15, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 350, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 670, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 45, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",350
